kind,etag,id,channel_id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultLanguage
youtube#video,zPEA0xZvMjE-XF9jK2gYmHsmQVQ,CrTWDp-PaXs,UCgx_iANJu2vdqaVldHn94vg,2024-05-07T21:14:27Z,UCgx_iANJu2vdqaVldHn94vg,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 6),"This is the SIXTH video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Link to previous videos playlist:
https://www.youtube.com/watch?v=O5HUuqU5LS4&list=PLczGcswI9wjgGfqRDhliL1z8uLZtnbbw8

Link to ""Losing Myself"":
https://youtu.be/hdXAoJKNJcI?si=R-9EGnusW2_pQFwl


Timestamps:
0:00 Intro + Adjustments
1:20 First Cover
Other reviews follow :)


#tierlist #patrikpietschmann #piano",https://i.ytimg.com/vi/CrTWDp-PaXs/default.jpg,120,90,https://i.ytimg.com/vi/CrTWDp-PaXs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CrTWDp-PaXs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CrTWDp-PaXs/sddefault.jpg,640,480,https://i.ytimg.com/vi/CrTWDp-PaXs/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 6),"This is the SIXTH video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Link to previous videos playlist:
https://www.youtube.com/watch?v=O5HUuqU5LS4&list=PLczGcswI9wjgGfqRDhliL1z8uLZtnbbw8

Link to ""Losing Myself"":
https://youtu.be/hdXAoJKNJcI?si=R-9EGnusW2_pQFwl


Timestamps:
0:00 Intro + Adjustments
1:20 First Cover
Other reviews follow :)


#tierlist #patrikpietschmann #piano",en-GB,2344,109,0,63,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'patrik pietschmann', 'pietschmann', 'patrik covers', 'piano covers', 'patrik pietschmann covers', 'hardest piano covers', 'insane']",
youtube#video,j_u_0v-pgZAw6hxATHL4sojZb8E,KOStsIWiZIw,UCgx_iANJu2vdqaVldHn94vg,2024-05-06T16:00:23Z,UCgx_iANJu2vdqaVldHn94vg,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 5),"This is the FIFTH video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Links to previous videos:
1st one: https://www.youtube.com/watch?v=O5HUuqU5LS4
2nd one: https://www.youtube.com/watch?v=6Aaxp4ywsd4
3rd one: https://www.youtube.com/watch?v=2Gy54B-QQ40
4th one: https://www.youtube.com/watch?v=HDvyW87mLS0

Timestamps:

0:00 Intro + Adjustments
0:45 First Cover
Other reviews follow :)


#tierlist #patrikpietschmann #piano",https://i.ytimg.com/vi/KOStsIWiZIw/default.jpg,120,90,https://i.ytimg.com/vi/KOStsIWiZIw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KOStsIWiZIw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/KOStsIWiZIw/sddefault.jpg,640,480,https://i.ytimg.com/vi/KOStsIWiZIw/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 5),"This is the FIFTH video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Links to previous videos:
1st one: https://www.youtube.com/watch?v=O5HUuqU5LS4
2nd one: https://www.youtube.com/watch?v=6Aaxp4ywsd4
3rd one: https://www.youtube.com/watch?v=2Gy54B-QQ40
4th one: https://www.youtube.com/watch?v=HDvyW87mLS0

Timestamps:

0:00 Intro + Adjustments
0:45 First Cover
Other reviews follow :)


#tierlist #patrikpietschmann #piano",en-GB,2750,113,0,58,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'patrik pietschmann', 'pietschmann', 'patrik covers', 'piano covers', 'patrik pietschmann covers', 'hardest piano covers', 'insane']",
youtube#video,j-SI73dRuG4PXkYHuywcvuTZsSQ,HDvyW87mLS0,UCgx_iANJu2vdqaVldHn94vg,2024-05-04T16:26:20Z,UCgx_iANJu2vdqaVldHn94vg,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 4),"This is the fourth video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Links to previous videos:
1st one: https://www.youtube.com/watch?v=O5HUuqU5LS4
2nd one: https://www.youtube.com/watch?v=6Aaxp4ywsd4
3rd one: https://www.youtube.com/watch?v=2Gy54B-QQ40




#tierlist #patrikpietschmann #piano",https://i.ytimg.com/vi/HDvyW87mLS0/default.jpg,120,90,https://i.ytimg.com/vi/HDvyW87mLS0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/HDvyW87mLS0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/HDvyW87mLS0/sddefault.jpg,640,480,https://i.ytimg.com/vi/HDvyW87mLS0/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 4),"This is the fourth video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Links to previous videos:
1st one: https://www.youtube.com/watch?v=O5HUuqU5LS4
2nd one: https://www.youtube.com/watch?v=6Aaxp4ywsd4
3rd one: https://www.youtube.com/watch?v=2Gy54B-QQ40




#tierlist #patrikpietschmann #piano",en-GB,3315,138,0,77,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'patrik pietschmann', 'pietschmann', 'patrik covers', 'piano covers', 'patrik pietschmann covers', 'hardest piano covers', 'insane']",
youtube#video,Iezwc8qncPudYQK7GvepbdCxN-Q,2Gy54B-QQ40,UCgx_iANJu2vdqaVldHn94vg,2024-05-03T14:39:10Z,UCgx_iANJu2vdqaVldHn94vg,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 3),"This is the third video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Links to previous videos:
1st one: https://www.youtube.com/watch?v=O5HUuqU5LS4
2nd one: https://www.youtube.com/watch?v=6Aaxp4ywsd4




#tierlist #patrikpietschmann #piano",https://i.ytimg.com/vi/2Gy54B-QQ40/default.jpg,120,90,https://i.ytimg.com/vi/2Gy54B-QQ40/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2Gy54B-QQ40/hqdefault.jpg,480,360,https://i.ytimg.com/vi/2Gy54B-QQ40/sddefault.jpg,640,480,https://i.ytimg.com/vi/2Gy54B-QQ40/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 3),"This is the third video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!! I am not sure how many more of these I will make, if you have any burning suggestions make sure to let me know and if there are enough of them I will make another video!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)

Links to previous videos:
1st one: https://www.youtube.com/watch?v=O5HUuqU5LS4
2nd one: https://www.youtube.com/watch?v=6Aaxp4ywsd4




#tierlist #patrikpietschmann #piano",en-GB,3758,150,0,87,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'patrik pietschmann', 'pietschmann', 'patrik covers', 'piano covers', 'patrik pietschmann covers', 'hardest piano covers', 'insane']",
youtube#video,8IUVA23LbHhSWgrd-MRrTt1kroI,6Aaxp4ywsd4,UCgx_iANJu2vdqaVldHn94vg,2024-05-02T16:05:16Z,UCgx_iANJu2vdqaVldHn94vg,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 2),"This is the second video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)



#tierlist #patrikpietschmann #piano",https://i.ytimg.com/vi/6Aaxp4ywsd4/default.jpg,120,90,https://i.ytimg.com/vi/6Aaxp4ywsd4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6Aaxp4ywsd4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/6Aaxp4ywsd4/sddefault.jpg,640,480,https://i.ytimg.com/vi/6Aaxp4ywsd4/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST... (Part 2),"This is the second video tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)



#tierlist #patrikpietschmann #piano",en-GB,4483,161,0,44,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'patrik pietschmann', 'pietschmann', 'patrik covers', 'piano covers', 'patrik pietschmann covers', 'hardest piano covers', 'insane']",
youtube#video,4Kgvpb_Ykovo3LNcALN867-G1JI,TX_cqmmTqls,UCgx_iANJu2vdqaVldHn94vg,2024-05-01T21:22:19Z,UCgx_iANJu2vdqaVldHn94vg,"A little project I've been working on... I call it ""The Tigerstone""!!","This is a piece I've been composing for symphony orchestra! It's called Tigerstone, but of course, still up to hear some of the titles you would call it. There is plenty more already written and in the works!!


#composition #symphony #musescore",https://i.ytimg.com/vi/TX_cqmmTqls/default.jpg,120,90,https://i.ytimg.com/vi/TX_cqmmTqls/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TX_cqmmTqls/hqdefault.jpg,480,360,https://i.ytimg.com/vi/TX_cqmmTqls/sddefault.jpg,640,480,https://i.ytimg.com/vi/TX_cqmmTqls/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,"A little project I've been working on... I call it ""The Tigerstone""!!","This is a piece I've been composing for symphony orchestra! It's called Tigerstone, but of course, still up to hear some of the titles you would call it. There is plenty more already written and in the works!!


#composition #symphony #musescore",en-GB,431,26,0,5,"['composition', 'symphony orchestra', 'orchestra composition', 'project', 'piano', 'composing']",
youtube#video,yQY9QOw_UESUKUEpfPQUlsAfUsQ,O5HUuqU5LS4,UCgx_iANJu2vdqaVldHn94vg,2024-04-29T16:51:11Z,UCgx_iANJu2vdqaVldHn94vg,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST...,"This is a tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)



#tierlist #patrikpietschmann #piano",https://i.ytimg.com/vi/O5HUuqU5LS4/default.jpg,120,90,https://i.ytimg.com/vi/O5HUuqU5LS4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/O5HUuqU5LS4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/O5HUuqU5LS4/sddefault.jpg,640,480,https://i.ytimg.com/vi/O5HUuqU5LS4/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Ranking Patrik Pietschmann Covers from EASIEST to HARDEST...,"This is a tier list ranking a handful of Patrik Pietschmann covers from EASIEST to HARDEST!!

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Let me know if you want another tier list!! Thank you for the support as always :)



#tierlist #patrikpietschmann #piano",en-GB,11304,327,0,53,"['tdunc piano', 'piano', 'piano cover', 'tier list', 'tier', 'ranking', 'patrik pietschmann', 'pietschmann', 'patrik covers', 'piano covers', 'patrik pietschmann covers', 'hardest piano covers', 'insane']",
youtube#video,P-bIWoWHL7Ax3hA5bZz29ppt5Lk,yO54kkfMfsw,UCgx_iANJu2vdqaVldHn94vg,2024-04-03T18:35:42Z,UCgx_iANJu2vdqaVldHn94vg,"I Attempted Patrik Pietschmann's ""BLACKHEART"" Piano cover...","This is my progress learning Blackheart from Two Steps from Hell, arranged by Patrik Pietschmann. This piece is insane!! and I can't believe I am even getting close to playing it.
If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)


#blackheart #patrikpietschmann #twostepsfromhell",https://i.ytimg.com/vi/yO54kkfMfsw/default.jpg,120,90,https://i.ytimg.com/vi/yO54kkfMfsw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/yO54kkfMfsw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/yO54kkfMfsw/sddefault.jpg,640,480,https://i.ytimg.com/vi/yO54kkfMfsw/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,"I Attempted Patrik Pietschmann's ""BLACKHEART"" Piano cover...","This is my progress learning Blackheart from Two Steps from Hell, arranged by Patrik Pietschmann. This piece is insane!! and I can't believe I am even getting close to playing it.
If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)


#blackheart #patrikpietschmann #twostepsfromhell",en-GB,1044,43,0,17,"['tdunc piano', 'piano', 'piano cover', 'patrik', 'pietschmann', 'patrik pietschmann', 'blackheart two steps from hell', 'blackheart piano cover', 'blackheart', 'two steps from hell', '2sfh', 'two steps from hell piano', 'hard piano']",
youtube#video,eQ0ZFF-Dxkn7NxNJ1vgXVh5EfGM,aFt2iNmKh4U,UCgx_iANJu2vdqaVldHn94vg,2024-04-02T11:19:39Z,UCgx_iANJu2vdqaVldHn94vg,Blackheart / INSANELY HARD Arr. Patrik Pietschmann,,https://i.ytimg.com/vi/aFt2iNmKh4U/default.jpg,120,90,https://i.ytimg.com/vi/aFt2iNmKh4U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aFt2iNmKh4U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/aFt2iNmKh4U/sddefault.jpg,640,480,https://i.ytimg.com/vi/aFt2iNmKh4U/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Blackheart / INSANELY HARD Arr. Patrik Pietschmann,,en-GB,1893,75,0,5,,
youtube#video,Q_Cy6mELaHahJCfCkcmMJUqpl9g,aD_SIQ9wVsQ,UCgx_iANJu2vdqaVldHn94vg,2024-03-31T06:50:50Z,UCgx_iANJu2vdqaVldHn94vg,Saturday practice... COMPOSITION TIME,If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :),https://i.ytimg.com/vi/aD_SIQ9wVsQ/default.jpg,120,90,https://i.ytimg.com/vi/aD_SIQ9wVsQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aD_SIQ9wVsQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/aD_SIQ9wVsQ/sddefault.jpg,640,480,,,,TDunc Piano,10,none,Saturday practice... COMPOSITION TIME,If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Appreciate the support :),en-GB,49,5,0,3,"['tdunc piano', 'piano', 'piano cover']",
youtube#video,XuOR3J0SvhZvG9hgHo9l2QwaTZE,OBvxK5nD0SE,UCgx_iANJu2vdqaVldHn94vg,2024-03-22T14:45:43Z,UCgx_iANJu2vdqaVldHn94vg,"I Attempted Patrik Pietschmann's ""BLACKHEART"" Piano Cover... (INSANE)","This is my initial progress on learning BLACKHEART arranged by Patrik Pietschmann (2SFH).

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)


#blackheart #patrikpietschmann  #twostepsfromhell",https://i.ytimg.com/vi/OBvxK5nD0SE/default.jpg,120,90,https://i.ytimg.com/vi/OBvxK5nD0SE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OBvxK5nD0SE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/OBvxK5nD0SE/sddefault.jpg,640,480,https://i.ytimg.com/vi/OBvxK5nD0SE/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,"I Attempted Patrik Pietschmann's ""BLACKHEART"" Piano Cover... (INSANE)","This is my initial progress on learning BLACKHEART arranged by Patrik Pietschmann (2SFH).

If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :)


#blackheart #patrikpietschmann  #twostepsfromhell",en-GB,903,32,0,6,"['tdunc piano', 'piano', 'piano cover', 'blackheart', 'patrik', 'pietschmann', 'patrik pietschmann', '2sfh', 'two steps from hell', 'insane piano']",
youtube#video,1rl1E-HTwYAs-LKEtM-uzLPSFKI,DyQBAHcrCew,UCgx_iANJu2vdqaVldHn94vg,2024-02-24T00:06:33Z,UCgx_iANJu2vdqaVldHn94vg,Friday practice - I have no idea what I'm playing...,If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :),https://i.ytimg.com/vi/DyQBAHcrCew/default.jpg,120,90,https://i.ytimg.com/vi/DyQBAHcrCew/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DyQBAHcrCew/hqdefault.jpg,480,360,https://i.ytimg.com/vi/DyQBAHcrCew/sddefault.jpg,640,480,https://i.ytimg.com/vi/DyQBAHcrCew/maxresdefault.jpg,1280.0,720.0,TDunc Piano,10,none,Friday practice - I have no idea what I'm playing...,If you want to see more content like this make sure to drop a like and consider subscribing it would be greatly appreciated! Thank you for the support :),en-GB,100,10,0,2,"['tdunc piano', 'piano', 'piano cover']",
youtube#video,JH32zv-KJEdcYg0gpzkJ0r6R4Y8,hS8m9SM0pLI,UCgx_iANJu2vdqaVldHn94vg,2024-01-28T18:26:28Z,UCgx_iANJu2vdqaVldHn94vg,Funking out with the lads 😎,,https://i.ytimg.com/vi/hS8m9SM0pLI/default.jpg,120,90,https://i.ytimg.com/vi/hS8m9SM0pLI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hS8m9SM0pLI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hS8m9SM0pLI/sddefault.jpg,640,480,,,,TDunc Piano,10,none,Funking out with the lads 😎,,en-GB,395,26,0,3,,
